,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0,1,2,3,4,5,6
2318,2318.0,2318.0,2318.0,9/12/2011,0.562,0.562,0.562,0.562,-0.88%,,,,,,,,,,,,,,,,,,,,,
2319,2319.0,2319.0,2319.0,9/13/2011,0.558,0.558,0.558,0.558,-0.71%,,,,,,,,,,,,,,,,,,,,,
2320,2320.0,2320.0,2320.0,9/14/2011,0.558,0.558,0.558,0.558,0.00%,,,,,,,,,,,,,,,,,,,,,
2321,2321.0,2321.0,2321.0,9/15/2011,0.556,0.556,0.556,0.556,-0.36%,,,,,,,,,,,,,,,,,,,,,
2322,2322.0,2322.0,2322.0,9/16/2011,0.556,0.556,0.556,0.556,0.00%,,,,,,,,,,,,,,,,,,,,,
2323,2323.0,2323.0,2323.0,9/19/2011,0.556,0.556,0.556,0.556,0.00%,,,,,,,,,,,,,,,,,,,,,
2324,2324.0,2324.0,2324.0,9/20/2011,0.563,0.563,0.563,0.563,1.26%,,,,,,,,,,,,,,,,,,,,,
2325,2325.0,2325.0,2325.0,9/21/2011,0.555,0.555,0.555,0.555,-1.42%,,,,,,,,,,,,,,,,,,,,,
2326,2326.0,2326.0,2326.0,9/22/2011,0.552,0.552,0.552,0.552,-0.54%,,,,,,,,,,,,,,,,,,,,,
2327,2327.0,2327.0,2327.0,9/23/2011,0.553,0.553,0.553,0.553,0.18%,,,,,,,,,,,,,,,,,,,,,
2328,2328.0,2328.0,2328.0,9/26/2011,0.553,0.553,0.553,0.553,0.00%,,,,,,,,,,,,,,,,,,,,,
2329,2329.0,2329.0,2329.0,9/27/2011,0.554,0.554,0.554,0.554,0.18%,,,,,,,,,,,,,,,,,,,,,
2330,2330.0,2330.0,2330.0,9/28/2011,0.553,0.553,0.553,0.553,-0.18%,,,,,,,,,,,,,,,,,,,,,
2331,2331.0,2331.0,2331.0,9/29/2011,0.552,0.552,0.552,0.552,-0.18%,,,,,,,,,,,,,,,,,,,,,
2332,2332.0,2332.0,2332.0,9/30/2011,0.555,0.555,0.555,0.555,0.54%,,,,,,,,,,,,,,,,,,,,,
2333,2333.0,2333.0,2333.0,10/3/2011,0.562,0.562,0.562,0.562,1.26%,,,,,,,,,,,,,,,,,,,,,
2334,2334.0,2334.0,2334.0,10/4/2011,0.562,0.562,0.562,0.562,0.00%,,,,,,,,,,,,,,,,,,,,,
2335,2335.0,2335.0,2335.0,10/5/2011,0.563,0.563,0.563,0.563,0.18%,,,,,,,,,,,,,,,,,,,,,
2336,2336.0,2336.0,2336.0,10/6/2011,0.562,0.562,0.562,0.562,-0.18%,,,,,,,,,,,,,,,,,,,,,
2337,2337.0,2337.0,2337.0,10/7/2011,0.563,0.563,0.563,0.563,0.18%,,,,,,,,,,,,,,,,,,,,,
2338,2338.0,2338.0,2338.0,10/10/2011,0.567,0.567,0.567,0.567,0.71%,,,,,,,,,,,,,,,,,,,,,
2339,2339.0,2339.0,2339.0,10/11/2011,0.567,0.567,0.567,0.567,0.00%,,,,,,,,,,,,,,,,,,,,,
2340,2340.0,2340.0,2340.0,10/12/2011,0.568,0.568,0.568,0.568,0.18%,,,,,,,,,,,,,,,,,,,,,
2341,2341.0,2341.0,2341.0,10/13/2011,0.565,0.565,0.565,0.565,-0.53%,,,,,,,,,,,,,,,,,,,,,
2342,2342.0,2342.0,2342.0,10/14/2011,0.565,0.565,0.565,0.565,0.00%,,,,,,,,,,,,,,,,,,,,,
2343,2343.0,2343.0,2343.0,10/17/2011,0.563,0.563,0.563,0.563,-0.35%,,,,,,,,,,,,,,,,,,,,,
2344,2344.0,2344.0,2344.0,10/18/2011,0.563,0.563,0.563,0.563,0.00%,,,,,,,,,,,,,,,,,,,,,
2345,2345.0,2345.0,2345.0,10/19/2011,0.563,0.563,0.563,0.563,0.00%,,,,,,,,,,,,,,,,,,,,,
2346,2346.0,2346.0,2346.0,10/20/2011,0.563,0.563,0.563,0.563,0.00%,,,,,,,,,,,,,,,,,,,,,
2347,2347.0,2347.0,2347.0,10/21/2011,0.562,0.562,0.562,0.562,-0.18%,,,,,,,,,,,,,,,,,,,,,
2348,2348.0,2348.0,2348.0,10/24/2011,0.561,0.561,0.561,0.561,-0.18%,,,,,,,,,,,,,,,,,,,,,
2349,2349.0,2349.0,2349.0,10/25/2011,0.561,0.561,0.561,0.561,0.00%,,,,,,,,,,,,,,,,,,,,,
2350,2350.0,2350.0,2350.0,10/26/2011,0.561,0.561,0.561,0.561,0.00%,,,,,,,,,,,,,,,,,,,,,
2351,2351.0,2351.0,2351.0,10/27/2011,0.559,0.559,0.559,0.559,-0.36%,,,,,,,,,,,,,,,,,,,,,
2352,2352.0,2352.0,2352.0,10/28/2011,0.563,0.563,0.563,0.563,0.72%,,,,,,,,,,,,,,,,,,,,,
2353,2353.0,2353.0,2353.0,10/31/2011,0.563,0.563,0.563,0.563,0.00%,,,,,,,,,,,,,,,,,,,,,
2354,2354.0,2354.0,2354.0,11/1/2011,0.561,0.561,0.561,0.561,-0.36%,,,,,,,,,,,,,,,,,,,,,
2355,2355.0,2355.0,2355.0,11/2/2011,0.559,0.559,0.559,0.559,-0.36%,,,,,,,,,,,,,,,,,,,,,
2356,2356.0,2356.0,2356.0,11/3/2011,0.559,0.559,0.559,0.559,0.00%,,,,,,,,,,,,,,,,,,,,,
2357,2357.0,2357.0,2357.0,11/4/2011,0.555,0.555,0.555,0.555,-0.72%,,,,,,,,,,,,,,,,,,,,,
2358,2358.0,2358.0,2358.0,11/7/2011,0.555,0.555,0.555,0.555,0.00%,,,,,,,,,,,,,,,,,,,,,
2359,2359.0,2359.0,2359.0,11/8/2011,0.558,0.558,0.558,0.558,0.54%,,,,,,,,,,,,,,,,,,,,,
2360,2360.0,2360.0,2360.0,11/9/2011,0.558,0.558,0.558,0.558,0.00%,,,,,,,,,,,,,,,,,,,,,
2361,2361.0,2361.0,2361.0,11/10/2011,0.557,0.557,0.557,0.557,-0.18%,,,,,,,,,,,,,,,,,,,,,
2362,2362.0,2362.0,2362.0,11/11/2011,0.558,0.558,0.558,0.558,0.18%,,,,,,,,,,,,,,,,,,,,,
2363,2363.0,2363.0,2363.0,11/14/2011,0.558,0.558,0.558,0.558,0.00%,,,,,,,,,,,,,,,,,,,,,
2364,2364.0,2364.0,2364.0,11/15/2011,0.557,0.557,0.557,0.557,-0.18%,,,,,,,,,,,,,,,,,,,,,
2365,2365.0,2365.0,2365.0,11/16/2011,0.557,0.557,0.557,0.557,0.00%,,,,,,,,,,,,,,,,,,,,,
2366,2366.0,2366.0,2366.0,11/17/2011,0.552,0.552,0.552,0.552,-0.90%,,,,,,,,,,,,,,,,,,,,,
2367,2367.0,2367.0,2367.0,11/18/2011,0.548,0.548,0.548,0.548,-0.72%,,,,,,,,,,,,,,,,,,,,,
2368,2368.0,2368.0,2368.0,11/21/2011,0.543,0.543,0.543,0.543,-0.91%,,,,,,,,,,,,,,,,,,,,,
2369,2369.0,2369.0,2369.0,11/22/2011,0.543,0.543,0.543,0.543,0.00%,,,,,,,,,,,,,,,,,,,,,
2370,2370.0,2370.0,2370.0,11/23/2011,0.538,0.538,0.538,0.538,-0.92%,,,,,,,,,,,,,,,,,,,,,
2371,2371.0,2371.0,2371.0,11/24/2011,0.533,0.533,0.533,0.533,-0.93%,,,,,,,,,,,,,,,,,,,,,
2372,2372.0,2372.0,2372.0,11/25/2011,0.533,0.533,0.533,0.533,0.00%,,,,,,,,,,,,,,,,,,,,,
2373,2373.0,2373.0,2373.0,11/28/2011,0.533,0.533,0.533,0.533,0.00%,,,,,,,,,,,,,,,,,,,,,
2374,2374.0,2374.0,2374.0,11/29/2011,0.531,0.531,0.531,0.531,-0.38%,,,,,,,,,,,,,,,,,,,,,
2375,2375.0,2375.0,2375.0,11/30/2011,0.531,0.531,0.531,0.531,0.00%,,,,,,,,,,,,,,,,,,,,,
2376,2376.0,2376.0,2376.0,12/1/2011,0.53,0.53,0.53,0.53,-0.19%,,,,,,,,,,,,,,,,,,,,,
2377,2377.0,2377.0,2377.0,12/2/2011,0.529,0.529,0.529,0.529,-0.19%,,,,,,,,,,,,,,,,,,,,,
2378,2378.0,2378.0,2378.0,12/5/2011,0.527,0.527,0.527,0.527,-0.38%,,,,,,,,,,,,,,,,,,,,,
2379,2379.0,2379.0,2379.0,12/6/2011,0.527,0.527,0.527,0.527,0.00%,,,,,,,,,,,,,,,,,,,,,
2380,2380.0,2380.0,2380.0,12/7/2011,0.528,0.528,0.528,0.528,0.19%,,,,,,,,,,,,,,,,,,,,,
2381,2381.0,2381.0,2381.0,12/8/2011,0.53,0.53,0.53,0.53,0.38%,,,,,,,,,,,,,,,,,,,,,
2382,2382.0,2382.0,2382.0,12/9/2011,0.532,0.532,0.532,0.532,0.38%,,,,,,,,,,,,,,,,,,,,,
2383,2383.0,2383.0,2383.0,12/12/2011,0.527,0.527,0.527,0.527,-0.94%,,,,,,,,,,,,,,,,,,,,,
2384,2384.0,2384.0,2384.0,12/13/2011,0.53,0.53,0.53,0.53,0.57%,,,,,,,,,,,,,,,,,,,,,
2385,2385.0,2385.0,2385.0,12/14/2011,0.522,0.522,0.522,0.522,-1.51%,,,,,,,,,,,,,,,,,,,,,
2386,2386.0,2386.0,2386.0,12/15/2011,0.518,0.518,0.518,0.518,-0.77%,,,,,,,,,,,,,,,,,,,,,
2387,2387.0,2387.0,2387.0,12/16/2011,0.52,0.52,0.52,0.52,0.39%,,,,,,,,,,,,,,,,,,,,,
2388,2388.0,2388.0,2388.0,12/19/2011,0.517,0.517,0.517,0.517,-0.58%,,,,,,,,,,,,,,,,,,,,,
2389,2389.0,2389.0,2389.0,12/20/2011,0.522,0.522,0.522,0.522,0.97%,,,,,,,,,,,,,,,,,,,,,
2390,2390.0,2390.0,2390.0,12/21/2011,0.521,0.521,0.521,0.521,-0.19%,,,,,,,,,,,,,,,,,,,,,
2391,2391.0,2391.0,2391.0,12/22/2011,0.521,0.521,0.521,0.521,0.00%,,,,,,,,,,,,,,,,,,,,,
2392,2392.0,2392.0,2392.0,12/23/2011,0.522,0.522,0.522,0.522,0.19%,,,,,,,,,,,,,,,,,,,,,
2393,2393.0,2393.0,2393.0,12/28/2011,0.517,0.517,0.517,0.517,-0.96%,,,,,,,,,,,,,,,,,,,,,
2394,2394.0,2394.0,2394.0,12/29/2011,0.515,0.515,0.515,0.515,-0.39%,,,,,,,,,,,,,,,,,,,,,
2395,2395.0,2395.0,2395.0,12/30/2011,0.503,0.503,0.503,0.503,-2.33%,,,,,,,,,,,,,,,,,,,,,
2396,2396.0,2396.0,2396.0,1/3/2012,0.499,0.499,0.499,0.499,-0.80%,,,,,,,,,,,,,,,,,,,,,
2397,2397.0,2397.0,2397.0,1/4/2012,0.498,0.498,0.498,0.498,-0.20%,,,,,,,,,,,,,,,,,,,,,
2398,2398.0,2398.0,2398.0,1/5/2012,0.502,0.502,0.502,0.502,0.80%,,,,,,,,,,,,,,,,,,,,,
2399,2399.0,2399.0,2399.0,1/6/2012,0.502,0.502,0.502,0.502,0.00%,,,,,,,,,,,,,,,,,,,,,
2400,2400.0,2400.0,2400.0,1/9/2012,0.502,0.502,0.502,0.502,0.00%,,,,,,,,,,,,,,,,,,,,,
2401,2401.0,2401.0,2401.0,1/10/2012,0.509,0.509,0.509,0.509,1.39%,,,,,,,,,,,,,,,,,,,,,
2402,2402.0,2402.0,2402.0,1/11/2012,0.502,0.502,0.502,0.502,-1.38%,,,,,,,,,,,,,,,,,,,,,
2403,2403.0,2403.0,2403.0,1/12/2012,0.503,0.503,0.503,0.503,0.20%,,,,,,,,,,,,,,,,,,,,,
2404,2404.0,2404.0,2404.0,1/13/2012,0.503,0.503,0.503,0.503,0.00%,,,,,,,,,,,,,,,,,,,,,
2405,2405.0,2405.0,2405.0,1/16/2012,0.508,0.508,0.508,0.508,0.99%,,,,,,,,,,,,,,,,,,,,,
2406,2406.0,2406.0,2406.0,1/17/2012,0.508,0.508,0.508,0.508,0.00%,,,,,,,,,,,,,,,,,,,,,
2407,2407.0,2407.0,2407.0,1/18/2012,0.512,0.512,0.512,0.512,0.79%,,,,,,,,,,,,,,,,,,,,,
2408,2408.0,2408.0,2408.0,1/19/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2409,2409.0,2409.0,2409.0,1/20/2012,0.513,0.513,0.513,0.513,0.20%,,,,,,,,,,,,,,,,,,,,,
2410,2410.0,2410.0,2410.0,1/23/2012,0.51,0.51,0.51,0.51,-0.58%,,,,,,,,,,,,,,,,,,,,,
2411,2411.0,2411.0,2411.0,1/24/2012,0.507,0.507,0.507,0.507,-0.59%,,,,,,,,,,,,,,,,,,,,,
2412,2412.0,2412.0,2412.0,1/25/2012,0.505,0.505,0.505,0.505,-0.39%,,,,,,,,,,,,,,,,,,,,,
2413,2413.0,2413.0,2413.0,1/26/2012,0.503,0.503,0.503,0.503,-0.40%,,,,,,,,,,,,,,,,,,,,,
2414,2414.0,2414.0,2414.0,1/27/2012,0.503,0.503,0.503,0.503,0.00%,,,,,,,,,,,,,,,,,,,,,
2415,2415.0,2415.0,2415.0,1/30/2012,0.506,0.506,0.506,0.506,0.60%,,,,,,,,,,,,,,,,,,,,,
2416,2416.0,2416.0,2416.0,1/31/2012,0.503,0.503,0.503,0.503,-0.59%,,,,,,,,,,,,,,,,,,,,,
2417,2417.0,2417.0,2417.0,2/1/2012,0.498,0.498,0.498,0.498,-0.99%,,,,,,,,,,,,,,,,,,,,,
2418,2418.0,2418.0,2418.0,2/2/2012,0.498,0.498,0.498,0.498,0.00%,,,,,,,,,,,,,,,,,,,,,
2419,2419.0,2419.0,2419.0,2/3/2012,0.501,0.501,0.501,0.501,0.60%,,,,,,,,,,,,,,,,,,,,,
2420,2420.0,2420.0,2420.0,2/6/2012,0.502,0.502,0.502,0.502,0.20%,,,,,,,,,,,,,,,,,,,,,
2421,2421.0,2421.0,2421.0,2/7/2012,0.504,0.504,0.504,0.504,0.40%,,,,,,,,,,,,,,,,,,,,,
2422,2422.0,2422.0,2422.0,2/8/2012,0.505,0.505,0.505,0.505,0.20%,,,,,,,,,,,,,,,,,,,,,
2423,2423.0,2423.0,2423.0,2/9/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2424,2424.0,2424.0,2424.0,2/10/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2425,2425.0,2425.0,2425.0,2/11/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2426,2426.0,2426.0,2426.0,2/13/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2427,2427.0,2427.0,2427.0,2/14/2012,0.503,0.503,0.503,0.503,-0.40%,,,,,,,,,,,,,,,,,,,,,
2428,2428.0,2428.0,2428.0,2/15/2012,0.503,0.503,0.503,0.503,0.00%,,,,,,,,,,,,,,,,,,,,,
2429,2429.0,2429.0,2429.0,2/16/2012,0.505,0.505,0.505,0.505,0.40%,,,,,,,,,,,,,,,,,,,,,
2430,2430.0,2430.0,2430.0,2/17/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2431,2431.0,2431.0,2431.0,2/18/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2432,2432.0,2432.0,2432.0,2/19/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2433,2433.0,2433.0,2433.0,2/20/2012,0.503,0.503,0.503,0.503,-0.40%,,,,,,,,,,,,,,,,,,,,,
2434,2434.0,2434.0,2434.0,2/21/2012,0.508,0.508,0.508,0.508,0.99%,,,,,,,,,,,,,,,,,,,,,
2435,2435.0,2435.0,2435.0,2/22/2012,0.507,0.507,0.507,0.507,-0.20%,,,,,,,,,,,,,,,,,,,,,
2436,2436.0,2436.0,2436.0,2/23/2012,0.507,0.507,0.507,0.507,0.00%,,,,,,,,,,,,,,,,,,,,,
2437,2437.0,2437.0,2437.0,2/24/2012,0.507,0.507,0.507,0.507,0.00%,,,,,,,,,,,,,,,,,,,,,
2438,2438.0,2438.0,2438.0,2/25/2012,0.507,0.507,0.507,0.507,0.00%,,,,,,,,,,,,,,,,,,,,,
2439,2439.0,2439.0,2439.0,2/27/2012,0.505,0.505,0.505,0.505,-0.39%,,,,,,,,,,,,,,,,,,,,,
2440,2440.0,2440.0,2440.0,2/28/2012,0.504,0.504,0.504,0.504,-0.20%,,,,,,,,,,,,,,,,,,,,,
2441,2441.0,2441.0,2441.0,2/29/2012,0.503,0.503,0.503,0.503,-0.20%,,,,,,,,,,,,,,,,,,,,,
2442,2442.0,2442.0,2442.0,3/1/2012,0.503,0.503,0.503,0.503,0.00%,,,,,,,,,,,,,,,,,,,,,
2443,2443.0,2443.0,2443.0,3/2/2012,0.502,0.502,0.502,0.502,-0.20%,,,,,,,,,,,,,,,,,,,,,
2444,2444.0,2444.0,2444.0,3/3/2012,0.502,0.502,0.502,0.502,0.00%,,,,,,,,,,,,,,,,,,,,,
2445,2445.0,2445.0,2445.0,3/5/2012,0.502,0.502,0.502,0.502,0.00%,,,,,,,,,,,,,,,,,,,,,
2446,2446.0,2446.0,2446.0,3/6/2012,0.502,0.502,0.502,0.502,0.00%,,,,,,,,,,,,,,,,,,,,,
2447,2447.0,2447.0,2447.0,3/7/2012,0.504,0.504,0.504,0.504,0.40%,,,,,,,,,,,,,,,,,,,,,
2448,2448.0,2448.0,2448.0,3/8/2012,0.507,0.507,0.507,0.507,0.60%,,,,,,,,,,,,,,,,,,,,,
2449,2449.0,2449.0,2449.0,3/9/2012,0.511,0.511,0.511,0.511,0.79%,,,,,,,,,,,,,,,,,,,,,
2450,2450.0,2450.0,2450.0,3/10/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2451,2451.0,2451.0,2451.0,3/12/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2452,2452.0,2452.0,2452.0,3/13/2012,0.512,0.512,0.512,0.512,0.20%,,,,,,,,,,,,,,,,,,,,,
2453,2453.0,2453.0,2453.0,3/14/2012,0.518,0.518,0.518,0.518,1.17%,,,,,,,,,,,,,,,,,,,,,
2454,2454.0,2454.0,2454.0,3/15/2012,0.514,0.514,0.514,0.514,-0.77%,,,,,,,,,,,,,,,,,,,,,
2455,2455.0,2455.0,2455.0,3/16/2012,0.512,0.512,0.512,0.512,-0.39%,,,,,,,,,,,,,,,,,,,,,
2456,2456.0,2456.0,2456.0,3/17/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2457,2457.0,2457.0,2457.0,3/19/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2458,2458.0,2458.0,2458.0,3/20/2012,0.514,0.514,0.514,0.514,0.39%,,,,,,,,,,,,,,,,,,,,,
2459,2459.0,2459.0,2459.0,3/21/2012,0.51,0.51,0.51,0.51,-0.78%,,,,,,,,,,,,,,,,,,,,,
2460,2460.0,2460.0,2460.0,3/22/2012,0.51,0.51,0.51,0.51,0.00%,,,,,,,,,,,,,,,,,,,,,
2461,2461.0,2461.0,2461.0,3/23/2012,0.511,0.511,0.511,0.511,0.20%,,,,,,,,,,,,,,,,,,,,,
2462,2462.0,2462.0,2462.0,3/24/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2463,2463.0,2463.0,2463.0,3/26/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2464,2464.0,2464.0,2464.0,3/27/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2465,2465.0,2465.0,2465.0,3/28/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2466,2466.0,2466.0,2466.0,3/29/2012,0.512,0.512,0.512,0.512,0.20%,,,,,,,,,,,,,,,,,,,,,
2467,2467.0,2467.0,2467.0,3/30/2012,0.514,0.514,0.514,0.514,0.39%,,,,,,,,,,,,,,,,,,,,,
2468,2468.0,2468.0,2468.0,3/31/2012,0.514,0.514,0.514,0.514,0.00%,,,,,,,,,,,,,,,,,,,,,
2469,2469.0,2469.0,2469.0,4/2/2012,0.512,0.512,0.512,0.512,-0.39%,,,,,,,,,,,,,,,,,,,,,
2470,2470.0,2470.0,2470.0,4/3/2012,0.513,0.513,0.513,0.513,0.20%,,,,,,,,,,,,,,,,,,,,,
2471,2471.0,2471.0,2471.0,4/4/2012,0.512,0.512,0.512,0.512,-0.19%,,,,,,,,,,,,,,,,,,,,,
2472,2472.0,2472.0,2472.0,4/5/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2473,2473.0,2473.0,2473.0,4/6/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2474,2474.0,2474.0,2474.0,4/8/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2475,2475.0,2475.0,2475.0,4/10/2012,0.512,0.512,0.512,0.512,0.00%,,,,,,,,,,,,,,,,,,,,,
2476,2476.0,2476.0,2476.0,4/11/2012,0.511,0.511,0.511,0.511,-0.20%,,,,,,,,,,,,,,,,,,,,,
2477,2477.0,2477.0,2477.0,4/12/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2478,2478.0,2478.0,2478.0,4/13/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2479,2479.0,2479.0,2479.0,4/14/2012,0.511,0.511,0.511,0.511,0.00%,,,,,,,,,,,,,,,,,,,,,
2480,2480.0,2480.0,2480.0,4/16/2012,0.51,0.51,0.51,0.51,-0.20%,,,,,,,,,,,,,,,,,,,,,
2481,2481.0,2481.0,2481.0,4/17/2012,0.511,0.511,0.511,0.511,0.20%,,,,,,,,,,,,,,,,,,,,,
2482,2482.0,2482.0,2482.0,4/18/2012,0.51,0.51,0.51,0.51,-0.20%,,,,,,,,,,,,,,,,,,,,,
2483,2483.0,2483.0,2483.0,4/19/2012,0.51,0.51,0.51,0.51,0.00%,,,,,,,,,,,,,,,,,,,,,
2484,2484.0,2484.0,2484.0,4/20/2012,0.515,0.515,0.515,0.515,0.98%,,,,,,,,,,,,,,,,,,,,,
2485,2485.0,2485.0,2485.0,4/21/2012,0.515,0.515,0.515,0.515,0.00%,,,,,,,,,,,,,,,,,,,,,
2486,2486.0,2486.0,2486.0,4/23/2012,0.511,0.511,0.511,0.511,-0.78%,,,,,,,,,,,,,,,,,,,,,
2487,2487.0,2487.0,2487.0,4/24/2012,0.51,0.51,0.51,0.51,-0.20%,,,,,,,,,,,,,,,,,,,,,
2488,2488.0,2488.0,2488.0,4/25/2012,0.509,0.509,0.509,0.509,-0.20%,,,,,,,,,,,,,,,,,,,,,
2489,2489.0,2489.0,2489.0,4/26/2012,0.509,0.509,0.509,0.509,0.00%,,,,,,,,,,,,,,,,,,,,,
2490,2490.0,2490.0,2490.0,4/27/2012,0.509,0.509,0.509,0.509,0.00%,,,,,,,,,,,,,,,,,,,,,
2491,2491.0,2491.0,2491.0,4/28/2012,0.509,0.509,0.509,0.509,0.00%,,,,,,,,,,,,,,,,,,,,,
2492,2492.0,2492.0,2492.0,4/30/2012,0.513,0.513,0.513,0.513,0.79%,,,,,,,,,,,,,,,,,,,,,
2493,2493.0,2493.0,2493.0,5/1/2012,0.513,0.513,0.513,0.513,0.00%,,,,,,,,,,,,,,,,,,,,,
2494,2494.0,2494.0,2494.0,5/2/2012,0.512,0.512,0.512,0.512,-0.19%,,,,,,,,,,,,,,,,,,,,,
2495,2495.0,2495.0,2495.0,5/3/2012,0.511,0.511,0.511,0.511,-0.20%,,,,,,,,,,,,,,,,,,,,,
2496,2496.0,2496.0,2496.0,5/4/2012,0.507,0.507,0.507,0.507,-0.78%,,,,,,,,,,,,,,,,,,,,,
2497,2497.0,2497.0,2497.0,5/5/2012,0.507,0.507,0.507,0.507,0.00%,,,,,,,,,,,,,,,,,,,,,
2498,2498.0,2498.0,2498.0,5/6/2012,0.507,0.507,0.507,0.507,0.00%,,,,,,,,,,,,,,,,,,,,,
2499,2499.0,2499.0,2499.0,5/8/2012,0.505,0.505,0.505,0.505,-0.39%,,,,,,,,,,,,,,,,,,,,,
2500,2500.0,2500.0,2500.0,5/9/2012,0.505,0.505,0.505,0.505,0.00%,,,,,,,,,,,,,,,,,,,,,
2501,2501.0,2501.0,2501.0,5/10/2012,0.504,0.504,0.504,0.504,-0.20%,,,,,,,,,,,,,,,,,,,,,
2502,2502.0,2502.0,2502.0,5/11/2012,0.502,0.502,0.502,0.502,-0.40%,,,,,,,,,,,,,,,,,,,,,
