,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1
8146,8146.0,8146.0,8146.0,5/11/2021,759.75,742.75,765,742.75,0.06K,2.32%,,,,,,,,,,,,,,
8147,8147.0,8147.0,8147.0,5/12/2021,754.75,763,763,746.5,0.08K,-0.66%,,,,,,,,,,,,,,
8148,8148.0,8148.0,8148.0,5/13/2021,726.5,750,756.5,737,0.06K,-3.74%,,,,,,,,,,,,,,
8149,8149.0,8149.0,8149.0,5/14/2021,727.25,730.25,730.25,727.25,0.04K,0.10%,,,,,,,,,,,,,,
8150,8150.0,8150.0,8150.0,5/17/2021,699.75,704,707.5,692,53.09K,-3.78%,,,,,,,,,,,,,,
8151,8151.0,8151.0,8151.0,5/18/2021,698,702.5,718.5,692.5,61.42K,-0.25%,,,,,,,,,,,,,,
8152,8152.0,8152.0,8152.0,5/19/2021,679.25,698,699,671.5,77.67K,-2.69%,,,,,,,,,,,,,,
8153,8153.0,8153.0,8153.0,5/20/2021,675.25,682.25,688,672.25,55.31K,-0.59%,,,,,,,,,,,,,,
8154,8154.0,8154.0,8154.0,5/21/2021,674.25,675.5,677.5,665.75,57.46K,-0.15%,,,,,,,,,,,,,,
8155,8155.0,8155.0,8155.0,5/24/2021,662.25,667,668.75,653.25,57.25K,-1.78%,,,,,,,,,,,,,,
8156,8156.0,8156.0,8156.0,5/25/2021,656.5,663.25,667.5,646.75,64.77K,-0.87%,,,,,,,,,,,,,,
8157,8157.0,8157.0,8157.0,5/26/2021,648.5,657,657.75,639.5,59.95K,-1.22%,,,,,,,,,,,,,,
8158,8158.0,8158.0,8158.0,5/27/2021,676.25,648.25,679.5,648,65.47K,4.28%,,,,,,,,,,,,,,
8159,8159.0,8159.0,8159.0,5/28/2021,663.5,676,679.75,661.25,56.12K,-1.89%,,,,,,,,,,,,,,
8160,8160.0,8160.0,8160.0,5/30/2021,664.12,664.12,664.12,664.12,,0.09%,,,,,,,,,,,,,,
8161,8161.0,8161.0,8161.0,5/31/2021,673.62,673.62,673.62,673.62,,1.43%,,,,,,,,,,,,,,
8162,8162.0,8162.0,8162.0,6/1/2021,693.5,673.25,702,672,75.70K,2.95%,,,,,,,,,,,,,,
8163,8163.0,8163.0,8163.0,6/2/2021,687.5,692,701.5,681.5,65.96K,-0.87%,,,,,,,,,,,,,,
8164,8164.0,8164.0,8164.0,6/3/2021,676.25,689.5,699.25,669.25,60.41K,-1.64%,,,,,,,,,,,,,,
8165,8165.0,8165.0,8165.0,6/4/2021,687.75,678.5,690.25,676.25,55.84K,1.70%,,,,,,,,,,,,,,
8166,8166.0,8166.0,8166.0,6/7/2021,680,694.25,704,678.5,103.02K,-1.13%,,,,,,,,,,,,,,
8167,8167.0,8167.0,8167.0,6/8/2021,685,682.5,699.25,680.25,91.99K,0.74%,,,,,,,,,,,,,,
8168,8168.0,8168.0,8168.0,6/9/2021,682.25,685,686,673.5,91.32K,-0.40%,,,,,,,,,,,,,,
8169,8169.0,8169.0,8169.0,6/10/2021,683.75,684,689.25,672.75,103.90K,0.22%,,,,,,,,,,,,,,
8170,8170.0,8170.0,8170.0,6/11/2021,680.75,682.25,688,669.5,80.62K,-0.44%,,,,,,,,,,,,,,
8171,8171.0,8171.0,8171.0,6/14/2021,674.5,680.5,680.75,657,67.69K,-0.92%,,,,,,,,,,,,,,
8172,8172.0,8172.0,8172.0,6/15/2021,661.5,674.5,676.25,649,68.47K,-1.93%,,,,,,,,,,,,,,
8173,8173.0,8173.0,8173.0,6/16/2021,662.75,662,672.75,658.75,61.56K,0.19%,,,,,,,,,,,,,,
8174,8174.0,8174.0,8174.0,6/17/2021,639,663.75,667,637.25,68.26K,-3.58%,,,,,,,,,,,,,,
8175,8175.0,8175.0,8175.0,6/18/2021,662.75,639,668.5,639,53.57K,3.72%,,,,,,,,,,,,,,
8176,8176.0,8176.0,8176.0,6/21/2021,661.5,657,673.5,646.5,38.19K,-0.19%,,,,,,,,,,,,,,
8177,8177.0,8177.0,8177.0,6/22/2021,651,666.25,672.75,650.75,35.94K,-1.59%,,,,,,,,,,,,,,
8178,8178.0,8178.0,8178.0,6/23/2021,661.25,653.25,668.25,653.25,40.59K,1.57%,,,,,,,,,,,,,,
8179,8179.0,8179.0,8179.0,6/24/2021,651.25,660.25,660.75,642,29.17K,-1.51%,,,,,,,,,,,,,,
8180,8180.0,8180.0,8180.0,6/25/2021,637,650.5,656.75,634.5,38.80K,-2.19%,,,,,,,,,,,,,,
8181,8181.0,8181.0,8181.0,6/28/2021,646,638,655,637,29.18K,1.41%,,,,,,,,,,,,,,
8182,8182.0,8182.0,8182.0,6/29/2021,639.75,651,657.75,638.25,13.02K,-0.97%,,,,,,,,,,,,,,
8183,8183.0,8183.0,8183.0,6/30/2021,671.5,640.5,673,627.5,1.83K,4.96%,,,,,,,,,,,,,,
8184,8184.0,8184.0,8184.0,7/1/2021,658.5,667.75,683,663,0.56K,-1.94%,,,,,,,,,,,,,,
8185,8185.0,8185.0,8185.0,7/2/2021,645.75,661,662,643.75,0.40K,-1.94%,,,,,,,,,,,,,,
8186,8186.0,8186.0,8186.0,7/6/2021,620,634.75,634.75,611,0.09K,-3.99%,,,,,,,,,,,,,,
8187,8187.0,8187.0,8187.0,7/7/2021,614.75,626,626,613.75,0.17K,-0.85%,,,,,,,,,,,,,,
8188,8188.0,8188.0,8188.0,7/8/2021,612.25,615,618,611.75,0.10K,-0.41%,,,,,,,,,,,,,,
8189,8189.0,8189.0,8189.0,7/9/2021,608.5,608,612.25,606.5,0.10K,-0.61%,,,,,,,,,,,,,,
8190,8190.0,8190.0,8190.0,7/12/2021,635,610.75,634.75,604.5,0.03K,4.35%,,,,,,,,,,,,,,
8191,8191.0,8191.0,8191.0,7/13/2021,628.75,636.5,639.5,626,0.06K,-0.98%,,,,,,,,,,,,,,
8192,8192.0,8192.0,8192.0,7/14/2021,645,635.88,657.5,632.5,0.03K,2.58%,,,,,,,,,,,,,,
8193,8193.0,8193.0,8193.0,7/15/2021,672,653.75,673.5,651.25,56.84K,4.19%,,,,,,,,,,,,,,
8194,8194.0,8194.0,8194.0,7/16/2021,692.5,671.75,696.25,670.75,75.89K,3.05%,,,,,,,,,,,,,,
8195,8195.0,8195.0,8195.0,7/19/2021,697.75,702.75,709.5,694.25,74.22K,0.76%,,,,,,,,,,,,,,
8196,8196.0,8196.0,8196.0,7/20/2021,700.5,698.75,718,698.25,64.01K,0.39%,,,,,,,,,,,,,,
8197,8197.0,8197.0,8197.0,7/21/2021,710.75,701,712,700,52.75K,1.46%,,,,,,,,,,,,,,
8198,8198.0,8198.0,8198.0,7/22/2021,692.25,708.25,709,681.75,63.08K,-2.60%,,,,,,,,,,,,,,
8199,8199.0,8199.0,8199.0,7/23/2021,684,688,696.75,677.5,42.54K,-1.19%,,,,,,,,,,,,,,
8200,8200.0,8200.0,8200.0,7/26/2021,677,684,684,665.5,43.68K,-1.02%,,,,,,,,,,,,,,
8201,8201.0,8201.0,8201.0,7/27/2021,674.5,680.25,690,671.75,50.03K,-0.37%,,,,,,,,,,,,,,
8202,8202.0,8202.0,8202.0,7/28/2021,688.75,675,696.25,673.75,49.23K,2.11%,,,,,,,,,,,,,,
8203,8203.0,8203.0,8203.0,7/29/2021,705.25,689.75,706.75,689,45.52K,2.40%,,,,,,,,,,,,,,
8204,8204.0,8204.0,8204.0,7/30/2021,703.75,705,711.5,695,53.64K,-0.21%,,,,,,,,,,,,,,
8205,8205.0,8205.0,8205.0,8/2/2021,729.5,704,731.75,704,62.79K,3.66%,,,,,,,,,,,,,,
8206,8206.0,8206.0,8206.0,8/3/2021,724.5,727.5,734.75,717.75,73.89K,-0.69%,,,,,,,,,,,,,,
8207,8207.0,8207.0,8207.0,8/4/2021,717.25,724.25,738.75,714.5,75.46K,-1.00%,,,,,,,,,,,,,,
8208,8208.0,8208.0,8208.0,8/5/2021,712.75,714.75,725.5,709.75,62.60K,-0.63%,,,,,,,,,,,,,,
8209,8209.0,8209.0,8209.0,8/6/2021,719,712.75,724.75,709.25,85.12K,0.88%,,,,,,,,,,,,,,
8210,8210.0,8210.0,8210.0,8/9/2021,711.25,719,723.75,708.25,84.30K,-1.08%,,,,,,,,,,,,,,
8211,8211.0,8211.0,8211.0,8/10/2021,727,711,730,708.5,85.50K,2.21%,,,,,,,,,,,,,,
8212,8212.0,8212.0,8212.0,8/11/2021,727,726.75,732.25,718.75,98.74K,0.00%,,,,,,,,,,,,,,
8213,8213.0,8213.0,8213.0,8/12/2021,753.5,724,762,723,109.43K,3.65%,,,,,,,,,,,,,,
8214,8214.0,8214.0,8214.0,8/13/2021,762.25,753,774.75,747.5,87.10K,1.16%,,,,,,,,,,,,,,
8215,8215.0,8215.0,8215.0,8/16/2021,760.5,762.5,770.25,757.75,62.05K,-0.23%,,,,,,,,,,,,,,
8216,8216.0,8216.0,8216.0,8/17/2021,734.5,762.5,763.75,732.25,63.61K,-3.42%,,,,,,,,,,,,,,
8217,8217.0,8217.0,8217.0,8/18/2021,737.25,734.25,740.5,721.75,33.61K,0.37%,,,,,,,,,,,,,,
8218,8218.0,8218.0,8218.0,8/19/2021,727.5,737,737,716,37.06K,-1.32%,,,,,,,,,,,,,,
8219,8219.0,8219.0,8219.0,8/20/2021,714.25,727.5,732.75,709.25,37.21K,-1.82%,,,,,,,,,,,,,,
8220,8220.0,8220.0,8220.0,8/23/2021,719.75,712.75,730.75,710.25,21.09K,0.77%,,,,,,,,,,,,,,
8221,8221.0,8221.0,8221.0,8/24/2021,718,722.75,723.25,710.75,28.50K,-0.24%,,,,,,,,,,,,,,
8222,8222.0,8222.0,8222.0,8/25/2021,711.25,718,719.75,704.25,21.99K,-0.94%,,,,,,,,,,,,,,
8223,8223.0,8223.0,8223.0,8/26/2021,725.25,712.5,727,709.25,17.85K,1.97%,,,,,,,,,,,,,,
8224,8224.0,8224.0,8224.0,8/27/2021,718.5,725.75,731.25,717.75,24.92K,-0.93%,,,,,,,,,,,,,,
8225,8225.0,8225.0,8225.0,8/30/2021,708.75,720.5,728.5,707.5,18.32K,-1.36%,,,,,,,,,,,,,,
8226,8226.0,8226.0,8226.0,8/31/2021,706.75,706.5,707.5,690.25,1.67K,-0.28%,,,,,,,,,,,,,,
8227,8227.0,8227.0,8227.0,9/1/2021,701,708.25,710.25,699.25,0.55K,-0.81%,,,,,,,,,,,,,,
8228,8228.0,8228.0,8228.0,9/2/2021,704,694,708,694,0.37K,0.43%,,,,,,,,,,,,,,
8229,8229.0,8229.0,8229.0,9/3/2021,714.5,702,715,701,0.43K,1.49%,,,,,,,,,,,,,,
8230,8230.0,8230.0,8230.0,9/6/2021,724,724,724,724,,1.33%,,,,,,,,,,,,,,
8231,8231.0,8231.0,8231.0,9/7/2021,708.75,718.5,718.5,704.25,0.17K,-2.11%,,,,,,,,,,,,,,
8232,8232.0,8232.0,8232.0,9/8/2021,698.25,704.5,704.5,698.25,0.06K,-1.48%,,,,,,,,,,,,,,
8233,8233.0,8233.0,8233.0,9/9/2021,681.5,700,700,683.5,0.11K,-2.40%,,,,,,,,,,,,,,
8234,8234.0,8234.0,8234.0,9/10/2021,675,682.5,683.75,673.25,0.07K,-0.95%,,,,,,,,,,,,,,
8235,8235.0,8235.0,8235.0,9/13/2021,674.5,671.5,671.5,671.5,0.01K,-0.07%,,,,,,,,,,,,,,
8236,8236.0,8236.0,8236.0,9/14/2021,685,677.25,677.25,677.25,0.00K,1.56%,,,,,,,,,,,,,,
8237,8237.0,8237.0,8237.0,9/15/2021,712.25,700,714.75,695.25,51.08K,3.98%,,,,,,,,,,,,,,
8238,8238.0,8238.0,8238.0,9/16/2021,713,711.25,716.75,705,40.25K,0.11%,,,,,,,,,,,,,,
8239,8239.0,8239.0,8239.0,9/17/2021,708.75,713.75,716,706.5,33.38K,-0.60%,,,,,,,,,,,,,,
8240,8240.0,8240.0,8240.0,9/20/2021,700.75,708,710.75,695.75,37.45K,-1.13%,,,,,,,,,,,,,,
8241,8241.0,8241.0,8241.0,9/21/2021,690.25,700.25,701,686,43.20K,-1.50%,,,,,,,,,,,,,,
8242,8242.0,8242.0,8242.0,9/22/2021,705.75,689.5,706.75,688,37.48K,2.25%,,,,,,,,,,,,,,
8243,8243.0,8243.0,8243.0,9/23/2021,717.75,708.5,719.5,704,46.80K,1.70%,,,,,,,,,,,,,,
8244,8244.0,8244.0,8244.0,9/24/2021,723.75,718.5,725.75,711.5,47.32K,0.84%,,,,,,,,,,,,,,
8245,8245.0,8245.0,8245.0,9/27/2021,722.25,723.5,728.5,720.25,32.06K,-0.21%,,,,,,,,,,,,,,
8246,8246.0,8246.0,8246.0,9/28/2021,706.5,722,726.75,706,54.40K,-2.18%,,,,,,,,,,,,,,
8247,8247.0,8247.0,8247.0,9/29/2021,710.25,709.25,717.75,708.25,38.93K,0.53%,,,,,,,,,,,,,,
8248,8248.0,8248.0,8248.0,9/30/2021,725.5,711.25,732.75,701.25,71.33K,2.15%,,,,,,,,,,,,,,
8249,8249.0,8249.0,8249.0,10/1/2021,755.25,725,758.5,722.75,85.70K,4.10%,,,,,,,,,,,,,,
8250,8250.0,8250.0,8250.0,10/4/2021,756.5,752.25,763.5,748.5,54.75K,0.17%,,,,,,,,,,,,,,
8251,8251.0,8251.0,8251.0,10/5/2021,744.75,756.25,757,743.75,49.15K,-1.55%,,,,,,,,,,,,,,
8252,8252.0,8252.0,8252.0,10/6/2021,746,744.75,756.75,742.25,44.64K,0.17%,,,,,,,,,,,,,,
8253,8253.0,8253.0,8253.0,10/7/2021,741.25,746,752.5,739.5,42.61K,-0.64%,,,,,,,,,,,,,,
8254,8254.0,8254.0,8254.0,10/8/2021,734,739.25,746.5,731.75,47.84K,-0.98%,,,,,,,,,,,,,,
8255,8255.0,8255.0,8255.0,10/11/2021,731.75,734,739.5,731,32.21K,-0.31%,,,,,,,,,,,,,,
8256,8256.0,8256.0,8256.0,10/12/2021,734,731.75,743.75,718,57.86K,0.31%,,,,,,,,,,,,,,
8257,8257.0,8257.0,8257.0,10/13/2021,718.75,736,737.75,712.75,57.90K,-2.08%,,,,,,,,,,,,,,
8258,8258.0,8258.0,8258.0,10/14/2021,724.75,718.75,729.5,718.5,39.59K,0.83%,,,,,,,,,,,,,,
8259,8259.0,8259.0,8259.0,10/15/2021,734,725,740.5,722.25,40.53K,1.28%,,,,,,,,,,,,,,
8260,8260.0,8260.0,8260.0,10/18/2021,736.25,734,738.75,728.5,31.46K,0.31%,,,,,,,,,,,,,,
8261,8261.0,8261.0,8261.0,10/19/2021,736,736,745.25,735.25,37.74K,-0.03%,,,,,,,,,,,,,,
8262,8262.0,8262.0,8262.0,10/20/2021,749.25,737,750,736.5,35.08K,1.80%,,,,,,,,,,,,,,
8263,8263.0,8263.0,8263.0,10/21/2021,741.25,749.75,752.5,738.25,33.63K,-1.07%,,,,,,,,,,,,,,
8264,8264.0,8264.0,8264.0,10/22/2021,756,743.75,759.5,743.5,52.33K,1.99%,,,,,,,,,,,,,,
8265,8265.0,8265.0,8265.0,10/25/2021,759.5,759.75,767,753.25,42.58K,0.46%,,,,,,,,,,,,,,
8266,8266.0,8266.0,8266.0,10/26/2021,752.25,763,765,747.5,53.54K,-0.95%,,,,,,,,,,,,,,
8267,8267.0,8267.0,8267.0,10/27/2021,759.75,750.5,762.75,745,49.84K,1.00%,,,,,,,,,,,,,,
8268,8268.0,8268.0,8268.0,10/28/2021,772.5,760,780,751.5,57.33K,1.68%,,,,,,,,,,,,,,
8269,8269.0,8269.0,8269.0,10/29/2021,772.75,773.25,780,763.5,48.73K,0.03%,,,,,,,,,,,,,,
8270,8270.0,8270.0,8270.0,11/1/2021,797.25,774.5,800.5,768.25,73.03K,3.17%,,,,,,,,,,,,,,
8271,8271.0,8271.0,8271.0,11/2/2021,791.5,798.5,807,789.75,65.89K,-0.72%,,,,,,,,,,,,,,
8272,8272.0,8272.0,8272.0,11/3/2021,781,790.5,796.75,777.5,53.18K,-1.33%,,,,,,,,,,,,,,
8273,8273.0,8273.0,8273.0,11/4/2021,773.75,782,794.25,772.25,51.27K,-0.93%,,,,,,,,,,,,,,
8274,8274.0,8274.0,8274.0,11/5/2021,766.5,774.75,781.5,765.5,83.64K,-0.94%,,,,,,,,,,,,,,
8275,8275.0,8275.0,8275.0,11/8/2021,768,768.25,773,762.5,,0.20%,,,,,,,,,,,,,,
8276,8276.0,8276.0,8276.0,11/9/2021,778.5,769.25,783.25,764.5,,1.37%,,,,,,,,,,,,,,
8277,8277.0,8277.0,8277.0,11/10/2021,803,783,803.75,778,,3.15%,,,,,,,,,,,,,,
8278,8278.0,8278.0,8278.0,11/11/2021,812.5,803,824.75,798.25,,1.18%,,,,,,,,,,,,,,
8279,8279.0,8279.0,8279.0,11/12/2021,817,814.25,826.75,805.5,,0.55%,,,,,,,,,,,,,,
8280,8280.0,8280.0,8280.0,11/15/2021,826.25,819.75,829.5,813.25,,1.13%,,,,,,,,,,,,,,
8281,8281.0,8281.0,8281.0,11/16/2021,810.25,827.5,827.5,810,,-1.94%,,,,,,,,,,,,,,
8282,8282.0,8282.0,8282.0,11/17/2021,822.25,812,835,810.5,,1.48%,,,,,,,,,,,,,,
8283,8283.0,8283.0,8283.0,11/18/2021,823,823.5,843.12,819.1,,0.09%,,,,,,,,,,,,,,
8284,8284.0,8284.0,8284.0,11/19/2021,823,821,830.75,813.5,,0.00%,,,,,,,,,,,,,,
8285,8285.0,8285.0,8285.0,11/22/2021,845.75,827.5,848.5,826,,2.76%,,,,,,,,,,,,,,
8286,8286.0,8286.0,8286.0,11/23/2021,856,846.5,856.5,838.25,,1.21%,,,,,,,,,,,,,,
8287,8287.0,8287.0,8287.0,11/24/2021,836.75,856.5,863.25,833.5,46.27K,-2.25%,,,,,,,,,,,,,,
8288,8288.0,8288.0,8288.0,11/26/2021,825.5,821.25,830.5,810,,-1.34%,,,,,,,,,,,,,,
8289,8289.0,8289.0,8289.0,11/29/2021,807.5,837.75,840.5,805,,-2.18%,,,,,,,,,,,,,,
8290,8290.0,8290.0,8290.0,11/30/2021,773.75,808.25,808.25,770.5,,-4.18%,,,,,,,,,,,,,,
8291,8291.0,8291.0,8291.0,12/1/2021,778.5,784,785.5,774.75,0.48K,0.61%,,,,,,,,,,,,,,
8292,8292.0,8292.0,8292.0,12/2/2021,806.5,779.5,809.25,779.5,,3.60%,,,,,,,,,,,,,,
8293,8293.0,8293.0,8293.0,12/3/2021,794.5,809.5,814.75,799,0.10K,-1.49%,,,,,,,,,,,,,,
8294,8294.0,8294.0,8294.0,12/6/2021,797,799.75,799.75,784.5,,0.31%,,,,,,,,,,,,,,
8295,8295.0,8295.0,8295.0,12/7/2021,799.25,811,812,796,,0.28%,,,,,,,,,,,,,,
8296,8296.0,8296.0,8296.0,12/8/2021,791.25,799.25,800,787.75,,-1.00%,,,,,,,,,,,,,,
8297,8297.0,8297.0,8297.0,12/9/2021,773.5,793.5,793.5,777,,-2.24%,,,,,,,,,,,,,,
8298,8298.0,8298.0,8298.0,12/10/2021,782,769.25,783.25,769,0.03K,1.10%,,,,,,,,,,,,,,
8299,8299.0,8299.0,8299.0,12/13/2021,785.5,779.25,791,779.25,,0.45%,,,,,,,,,,,,,,
8300,8300.0,8300.0,8300.0,12/14/2021,786.25,788.75,792,778,,0.10%,,,,,,,,,,,,,,
8301,8301.0,8301.0,8301.0,12/15/2021,756,787,787,751,,-3.85%,,,,,,,,,,,,,,
8302,8302.0,8302.0,8302.0,12/16/2021,770.5,757.5,773,751.25,,1.92%,,,,,,,,,,,,,,
8303,8303.0,8303.0,8303.0,12/17/2021,775,770,780.25,765.25,,0.58%,,,,,,,,,,,,,,
8304,8304.0,8304.0,8304.0,12/20/2021,777.75,777.5,778.75,757.75,,0.35%,,,,,,,,,,,,,,
8305,8305.0,8305.0,8305.0,12/21/2021,799,778.5,799.75,772.5,,2.73%,,,,,,,,,,,,,,
8306,8306.0,8306.0,8306.0,12/22/2021,814,796.75,817,792,,1.88%,,,,,,,,,,,,,,
8307,8307.0,8307.0,8307.0,12/23/2021,814.75,812.5,820.5,808.25,36.62K,0.09%,,,,,,,,,,,,,,
8308,8308.0,8308.0,8308.0,12/24/2021,815.8,815.25,815.8,815.25,,0.13%,,,,,,,,,,,,,,
8309,8309.0,8309.0,8309.0,12/27/2021,804,817.5,824,802.5,,-1.45%,,,,,,,,,,,,,,
8310,8310.0,8310.0,8310.0,12/28/2021,783.5,805.75,808,781.75,,-2.55%,,,,,,,,,,,,,,
8311,8311.0,8311.0,8311.0,12/29/2021,787.75,785.25,793,774,,0.54%,,,,,,,,,,,,,,
8312,8312.0,8312.0,8312.0,12/30/2021,779.75,789.5,791.75,776,,-1.02%,,,,,,,,,,,,,,
8313,8313.0,8313.0,8313.0,12/31/2021,770.75,782.5,787.75,769.5,,-1.15%,,,,,,,,,,,,,,
8314,8314.0,8314.0,8314.0,1/3/2022,758,774,782.25,752.75,,-1.65%,,,,,,,,,,,,,,
8315,8315.0,8315.0,8315.0,1/4/2022,770,758,771.5,756.25,,1.58%,,,,,,,,,,,,,,
8316,8316.0,8316.0,8316.0,1/5/2022,760.75,771,771.5,756,,-1.20%,,,,,,,,,,,,,,
8317,8317.0,8317.0,8317.0,1/6/2022,746,761.75,762,736,,-1.94%,,,,,,,,,,,,,,
8318,8318.0,8318.0,8318.0,1/7/2022,758.5,748,760.75,735.5,,1.68%,,,,,,,,,,,,,,
8319,8319.0,8319.0,8319.0,1/10/2022,762,760.75,767.5,748,,0.46%,,,,,,,,,,,,,,
8320,8320.0,8320.0,8320.0,1/11/2022,770.25,761.75,770.5,758.25,,1.08%,,,,,,,,,,,,,,
8321,8321.0,8321.0,8321.0,1/12/2022,757.75,768,770,753.5,51.64K,-1.62%,,,,,,,,,,,,,,
8322,8322.0,8322.0,8322.0,1/13/2022,746.75,757,757.75,741,,-1.45%,,,,,,,,,,,,,,
8323,8323.0,8323.0,8323.0,1/14/2022,741.5,746,747.25,737,44.59K,-0.70%,,,,,,,,,,,,,,
8324,8324.0,8324.0,8324.0,1/18/2022,769,742.25,771.5,741.25,,3.71%,,,,,,,,,,,,,,
8325,8325.0,8325.0,8325.0,1/19/2022,796.5,772,797.25,769.5,,3.58%,,,,,,,,,,,,,,
8326,8326.0,8326.0,8326.0,1/20/2022,790.25,794,802.75,783.75,,-0.78%,,,,,,,,,,,,,,
8327,8327.0,8327.0,8327.0,1/21/2022,780,788,791,778,,-1.30%,,,,,,,,,,,,,,
8328,8328.0,8328.0,8328.0,1/24/2022,800.5,794,802.5,775.75,,2.63%,,,,,,,,,,,,,,
8329,8329.0,8329.0,8329.0,1/25/2022,818,801,831.5,800.5,,2.19%,,,,,,,,,,,,,,
8330,8330.0,8330.0,8330.0,1/26/2022,795,817.25,817.5,787,,-2.81%,,,,,,,,,,,,,,
8331,8331.0,8331.0,8331.0,1/27/2022,777,794.25,795.5,774,,-2.26%,,,,,,,,,,,,,,
8332,8332.0,8332.0,8332.0,1/28/2022,786.25,777.25,793.5,774.75,,1.19%,,,,,,,,,,,,,,
8333,8333.0,8333.0,8333.0,1/31/2022,761.25,793,798.5,756.75,,-3.18%,,,,,,,,,,,,,,
8334,8334.0,8334.0,8334.0,2/1/2022,769,762.5,776.75,760.5,,1.02%,,,,,,,,,,,,,,
8335,8335.0,8335.0,8335.0,2/2/2022,755,770,778.5,749.25,,-1.82%,,,,,,,,,,,,,,
8336,8336.0,8336.0,8336.0,2/3/2022,751.75,754,756.5,740,,-0.43%,,,,,,,,,,,,,,
8337,8337.0,8337.0,8337.0,2/4/2022,763.25,754.75,767.25,748.25,,1.53%,,,,,,,,,,,,,,
8338,8338.0,8338.0,8338.0,2/7/2022,768.75,776,776.5,760,,0.72%,,,,,,,,,,,,,,
8339,8339.0,8339.0,8339.0,2/8/2022,778.75,771.25,782,754,99.52K,1.30%,,,,,,,,,,,,,,
8340,8340.0,8340.0,8340.0,2/9/2022,785,779.5,788.25,770.5,,0.80%,,,,,,,,,,,,,,
8341,8341.0,8341.0,8341.0,2/10/2022,771.5,785.5,801.75,765.75,,-1.72%,,,,,,,,,,,,,,
8342,8342.0,8342.0,8342.0,2/11/2022,797.75,770.25,806.25,764.75,,3.40%,,,,,,,,,,,,,,
8343,8343.0,8343.0,8343.0,2/14/2022,799.25,801.5,813.5,780.75,,0.19%,,,,,,,,,,,,,,
8344,8344.0,8344.0,8344.0,2/15/2022,779.75,801.25,801.75,773,,-2.44%,,,,,,,,,,,,,,
8345,8345.0,8345.0,8345.0,2/16/2022,780.5,779.75,786.75,773.25,,0.10%,,,,,,,,,,,,,,
8346,8346.0,8346.0,8346.0,2/17/2022,798,780,799.25,775.5,,2.24%,,,,,,,,,,,,,,
8347,8347.0,8347.0,8347.0,2/18/2022,797,797.5,812.25,790,43.50K,-0.13%,,,,,,,,,,,,,,
8348,8348.0,8348.0,8348.0,2/22/2022,844.25,815,846.25,803,,5.93%,,,,,,,,,,,,,,
8349,8349.0,8349.0,8349.0,2/23/2022,876,841,880,834,,3.76%,,,,,,,,,,,,,,
8350,8350.0,8350.0,8350.0,2/24/2022,926,882.75,926,877.25,,5.71%,,,,,,,,,,,,,,
8351,8351.0,8351.0,8351.0,2/25/2022,843,923.25,951.25,841.5,,-8.96%,,,,,,,,,,,,,,
8352,8352.0,8352.0,8352.0,2/28/2022,928,920.25,930.5,885.5,,10.08%,,,,,,,,,,,,,,
8353,8353.0,8353.0,8353.0,3/1/2022,"1,001.75",951,"1,004.50",951,,7.95%,,,,,,,,,,,,,,
8354,8354.0,8354.0,8354.0,3/2/2022,"1,058.50","1,009.25","1,132.00",997.5,,5.67%,,,,,,,,,,,,,,
8355,8355.0,8355.0,8355.0,3/3/2022,"1,289.00","1,124.25","1,221.00","1,119.00",,21.78%,,,,,,,,,,,,,,
8356,8356.0,8356.0,8356.0,3/4/2022,"1,348.00","1,340.00","1,340.00","1,201.50",0.15K,4.58%,,,,,,,,,,,,,,
8357,8357.0,8357.0,8357.0,3/7/2022,"1,425.25","1,311.25","1,311.25","1,311.25",0.08K,5.73%,,,,,,,,,,,,,,
8358,8358.0,8358.0,8358.0,3/8/2022,"1,273.00","1,319.25","1,319.25","1,275.50",0.03K,-10.68%,,,,,,,,,,,,,,
8359,8359.0,8359.0,8359.0,3/9/2022,"1,199.50","1,284.38","1,284.38","1,200.75",0.01K,-5.77%,,,,,,,,,,,,,,
8360,8360.0,8360.0,8360.0,3/10/2022,"1,073.75","1,142.50","1,220.62","1,080.10",0.01K,-10.48%,,,,,,,,,,,,,,
8361,8361.0,8361.0,8361.0,3/11/2022,"1,090.00","1,035.75","1,044.75","1,030.75",,1.51%,,,,,,,,,,,,,,
8362,8362.0,8362.0,8362.0,3/13/2022,"1,126.62","1,127.38","1,127.38","1,126.62",,3.36%,,,,,,,,,,,,,,
8363,8363.0,8363.0,8363.0,3/14/2022,"1,099.75","1,123.50","1,147.30","1,064.25",,-2.39%,,,,,,,,,,,,,,
8364,8364.0,8364.0,8364.0,3/15/2022,"1,154.25","1,106.00","1,160.75","1,088.25",,4.96%,,,,,,,,,,,,,,
8365,8365.0,8365.0,8365.0,3/16/2022,"1,069.25","1,157.25","1,159.50","1,069.25",,-7.36%,,,,,,,,,,,,,,
8366,8366.0,8366.0,8366.0,3/17/2022,"1,098.00","1,051.00","1,108.25","1,031.75",,2.69%,,,,,,,,,,,,,,
8367,8367.0,8367.0,8367.0,3/18/2022,"1,063.75","1,095.00","1,106.00","1,055.75",,-3.12%,,,,,,,,,,,,,,
